t,i,temp_desired,temp_tc
1680125619.5260625,25,0.7106254428812395,23.5989246
1680125620.5026615,25,0.6830813459531554,23.7049846
1680125621.4862232,25,0.6938174719007187,23.7326354
1680125622.4727435,25,0.7059537203806376,23.7572765
1680125623.4579084,25,0.7187397183806375,23.7804851
1680125624.4491577,25,0.7336724261703009,23.7979793
1680125625.4346418,25,0.7267830141542273,23.8567562
1680125626.4753287,25,0.7216881568026725,23.9124908
1680125627.4650364,25,0.7119593751706051,23.9723949
1680125628.4615698,25,0.6901425234203403,24.0533275
1680125629.4498603,25,0.6620081214203415,24.1438426
1680125630.4401357,25,0.6322802515002914,24.233469
1680125631.4208517,25,0.5988299640442477,24.3268642
1680125632.3973157,25,0.5568752128047486,24.4331092
1680125633.387389,25,0.5176394494127177,24.5300769
1680125634.373669,25,0.4659238714127182,24.6476039
1680125635.3635473,25,0.42309060773462887,24.7432231
1680125636.3600872,25,0.36523256573463053,24.8643646
1680125637.3388803,25,0.3179052245186269,24.9605712
1680125638.3201783,25,0.25986518422864774,25.0737457
1680125639.2995374,25,0.21150381035665866,25.1640129
1680125640.2651434,25,0.15881113487644544,25.259346
1680125641.2458665,25,0.10248283439256961,25.3581218
1680125642.2421174,25,0.04289488165659838,25.4592227
1680125643.2152371,25,0,25.5371818
1680125644.2056465,25,0,25.6089878
1680125645.1818337,25,0,25.6785736
1680125646.1579053,25,0,25.7384605
1680125647.1482577,25,0,25.7838077
1680125648.1243625,25,0,25.8244934
1680125649.1040652,25,0,25.8607463
1680125650.0939915,25,0,25.8991279
1680125651.0741532,25,0,25.922039
1680125652.053674,25,0,25.949831
1680125653.0302196,25,0,25.9632835
1680125654.046531,25,0,25.9883308
1680125655.0264559,25,0,25.9859561
1680125656.0127113,25,0,25.9987888
1680125656.995894,25,0,26.0124988
1680125657.9958632,25,0,26.0128612
1680125658.9627209,25,0,26.0137367
1680125659.9463923,25,0,26.0235271
1680125660.928028,25,0,26.0258064
1680125661.9250274,25,0,26.0185794
1680125662.9112682,25,0,26.0279693
1680125663.8881955,25,0,26.0279922
1680125664.8744462,25,0,26.0280838
1680125665.854262,25,0,26.024847
1680125666.8306668,25,0,26.0143737
1680125667.8075182,25,0,26.0054054
1680125668.8268857,25,0,26.0002384
1680125669.8132112,25,0,25.9837684
1680125670.8067973,25,0,25.9787292
1680125671.7867439,25,0,25.9740161
1680125672.772508,25,0,25.9727725
1680125673.7430716,25,0,25.9609165
1680125674.7092252,25,0,25.9603195
1680125675.6857545,25,0,25.9487895
1680125676.675538,25,0,25.9404487
1680125677.6486325,25,0,25.9321002
1680125678.63511,25,0,25.914339
1680125679.6251347,25,0,25.8934307
1680125680.5969138,25,0,25.8824768
1680125681.5779927,25,0,25.8726825
1680125682.5576468,25,0,25.8519191
1680125683.5341215,25,0,25.8508548
1680125684.5175717,25,0,25.8334064
1680125685.503036,25,0,25.8198242
1680125686.4835114,25,0,25.8069477
1680125687.4700263,25,0,25.7996826
1680125688.4499223,25,0,25.7856807
1680125689.426372,25,0,25.779993
1680125690.4155164,25,0,25.7683219
1680125691.399266,25,0,25.7542133
1680125692.3757815,25,0,25.7392158
1680125693.354955,25,0,25.7342948
1680125694.3625982,25,0,25.7169857
1680125695.3487146,25,0,25.6940555
1680125696.3382826,25,0,25.6939029
1680125697.3243568,25,0,25.6853904
1680125698.297955,25,0,25.6768226
1680125699.2879655,25,0,25.6572742
1680125700.2639155,25,0,25.6473274
1680125701.2439516,25,0,25.6441421
1680125702.2306013,25,0,25.6261501
1680125703.207062,25,0,25.6264038
1680125704.196842,25,0,25.6110477
1680125705.1837854,25,0,25.5978031
1680125706.162693,25,0,25.5830535
1680125707.1464028,25,0,25.5711593
1680125708.13269,25,0,25.5571212
1680125709.1192033,25,0,25.5466632
1680125710.1090705,25,0,25.5363082
1680125711.1054316,25,0,25.5261821
1680125712.083699,25,0,25.5122604
1680125713.06836,25,0,25.4943103
1680125714.054893,25,0,25.4732971
1680125715.0213268,25,0,25.4537754
1680125716.011315,25,0,25.4483394
1680125716.9875305,25,0,25.4436454
1680125717.9774656,25,0,25.4242229
1680125718.9510674,25,0,25.4154739
1680125719.9427683,25,0,25.41156
1680125720.926928,25,0,25.393732
1680125721.9235315,25,0,25.3867359
1680125722.9166553,25,0,25.3733177
1680125723.909072,25,0,25.3748798
1680125724.8861513,25,0,25.3688812
1680125725.8714955,25,0,25.3596611
1680125726.84255,25,0,25.3537921
1680125727.8255277,25,0,25.336977
1680125728.8053198,25,0,25.3309688
1680125729.801835,25,0,25.3174877
1680125730.7784681,25,0,25.3169746
1680125731.7681518,25,0,25.2974357
1680125732.7412694,25,0,25.279108
1680125733.717576,25,0,25.2783565
1680125734.6886044,25,0,25.2689056
1680125735.6639762,25,0,25.2480239
1680125736.7009025,25,0,25.2339458
1680125737.6803799,25,0,25.2225055
1680125738.6668487,25,0,25.2080059
1680125739.6434557,25,0,25.2077693
1680125740.6159267,25,0,25.1960945
1680125741.5961783,25,0,25.1831111
1680125742.5781946,25,0,25.1837711
1680125743.5725045,25,0,25.1790294
1680125744.5691032,25,0,25.1624126
1680125745.5488935,25,0,25.1575012
1680125746.5220697,25,0,25.1604137
1680125747.5086784,25,0,25.147438
1680125748.4784093,25,0,25.1400547
1680125749.4548576,25,0,25.1396884
1680125750.440198,25,0,25.1313838
1680125751.4513717,25,0,25.1223506
1680125752.4401324,25,0,25.1089668
1680125753.4105759,25,0,25.098421
1680125754.390569,25,0,25.0905914
1680125755.366905,25,0,25.0782222
1680125756.346705,25,0,25.0817737
1680125757.3433063,25,0,25.0724372
1680125758.332966,25,0,25.0625858
1680125759.3195636,25,0,25.0464324
1680125760.302869,25,0,25.0499553
1680125761.29932,25,0,25.030096
1680125762.2788408,25,0,25.0265121
1680125763.2447941,25,0,25.0188007
1680125764.242138,25,0,25.0085716
1680125765.2316618,25,0,25.0097999
1680125766.2281878,25,0.0033246887040002714,24.9936103
1680125767.2170281,25,0.010444395375998325,24.9801521
1680125768.2014184,25,0.007802672355994056,24.985979
1680125769.177537,25,0.014485280355994187,24.9736671
1680125770.1506205,25,0.02402430612602935,24.9562835
1680125771.1426554,25,0.01904785612602922,24.967535
1680125772.124801,25,0.027621449438026115,24.9522666
1680125773.1049664,25,0.027885767494010623,24.9535388
1680125774.0992072,25,0.03372249149401095,24.9441013
1680125775.0859275,25,0.040766885622006255,24.9326629
1680125776.0716517,25,0.0437686274719863,24.9294395
1680125777.0587966,25,0.04672835468798212,24.9264163
1680125778.0517724,25,0.05318801598397631,24.9167728
1680125779.0323465,25,0.05617169598397706,24.914236
1680125780.0151958,25,0.06261957737605368,24.9050216
1680125781.0126886,25,0.06479984137605474,24.9044818
1680125782.0114486,25,0.057712385376054456,24.9217853
1680125783.0073404,25,0.06168972447603209,24.917097
1680125783.9942641,25,0.06323666047603041,24.9173107
1680125784.9869366,25,0.06603757924402544,24.9150524
1680125785.969885,25,0.07009519889202029,24.9104614
1680125786.9479427,25,0.07022059915199498,24.9136142
1680125787.9326386,25,0.07605202375998996,24.9056644
1680125788.913233,25,0.07280383566398342,24.9154872
1680125789.9096892,25,0.06932609844405058,24.9253826
1680125790.9000661,25,0.06957668644405068,24.9277706
1680125791.8896313,25,0.06598163802804594,24.9374237
1680125792.865509,25,0.06665041269802952,24.9385089
1680125793.8460789,25,0.06832326196201982,24.9375801
1680125794.8258963,25,0.0642170701520064,24.9478473
1680125795.902147,25,0.06158014811204076,24.955059
1680125796.898249,25,0.06642943358403686,24.9474296
1680125797.8780508,25,0.060758281584037524,24.9603576
1680125798.8749843,25,0.057761589534026825,24.9676265
1680125799.8483534,25,0.06269557015802467,24.9593582
1680125800.8279371,25,0.05951472953801288,24.966999
1680125801.7945137,25,0.05463126019401142,24.9776458
1680125802.7813027,25,0.053303111196026653,24.9810371
1680125803.7710536,25,0.05438202650802701,24.9796791
1680125804.7670925,25,0.048950612508026764,24.9909057
1680125805.7606251,25,0.04802859050802688,24.9930286
1680125806.7401297,25,0.04079995913802796,25.0072021
1680125807.7166178,25,0.03950946891402886,25.0094184
1680125808.7332563,25,0.03202116705802566,25.0234279
1680125809.7258146,25,0.0316076567060271,25.0233364
1680125810.7030413,25,0.03136447929802987,25.0229206
1680125811.688288,25,0.029081672870038495,25.0264606
1680125812.665677,25,0.02266027367004183,25.037815
1680125813.649102,25,0.025068442010012126,25.0317478
1680125814.6489644,25,0.02189825266601595,25.0366458
1680125815.634161,25,0.02239321266601621,25.0342845
1680125816.6250572,25,0.02076914763602565,25.0361099
1680125817.611765,25,0.016433684836027536,25.043085
1680125818.5973387,25,0.012005356836028838,25.0499439
