t,i,temp_desired,temp_tc,therm_res,therm_temp
1684274007.537778,32,0.24721503355180743,31.5066356,0,0
1684274008.524501,32,0.2659494559072778,31.4722824,0,0
1684274009.5040362,32,0.28842570365955494,31.4306945,0,0
1684274010.4738674,32,0.3041026460329359,31.4028091,0,0
1684274011.4467864,32,0.3255102023725759,31.3637542,0,0
1684274012.4274073,32,0.34181604843313,31.3350048,0,0
1684274013.4014223,32,0.36117531935521674,31.300354,0,0
1684274014.377592,32,0.37075324941343685,31.2854213,0,0
1684274015.3560762,32,0.3874515770179624,31.2563438,0,0
1684274016.342734,32,0.395680720017962,31.244419,0,0
1684274017.3232403,32,0.40337002066873306,31.23357,0,0
1684274018.3098547,32,0.41112641760964763,31.2226467,0,0
1684274019.3063202,32,0.4097085756339423,31.2299594,0,0
1684274020.2962084,32,0.4137305012912443,31.2266254,0,0
1684274021.2796078,32,0.3991971472798344,31.2599945,0,0
1684274022.2658842,32,0.40586675174254194,31.2510814,0,0
1684274023.24561,32,0.41660958688293587,31.2341175,0,0
1684274024.2116816,32,0.4030630930238866,31.2655467,0,0
1684274025.1919074,32,0.40060248401967635,31.2746849,0,0
1684274026.1784172,32,0.3872556600120345,31.305479,0,0
1684274027.1519701,32,0.39372079614575767,31.2967052,0,0
1684274028.1514974,32,0.37405526304449865,31.3399333,0,0
1684274029.1436956,32,0.36398654391674956,31.3638305,0,0
1684274030.1241372,32,0.35141197221674886,31.3926239,0,0
1684274031.113875,32,0.34184269989973254,31.4151592,0,0
1684274032.1004484,32,0.3267837933997333,31.4485855,0,0
1684274033.082058,32,0.30329560025223734,31.4985256,0,0
1684274034.057921,32,0.30563645325739264,31.4968147,0,0
1684274035.0461843,32,0.2987453744568531,31.5134258,0,0
1684274036.0164573,32,0.28523767960508745,31.5431385,0,0
1684274037.0121982,32,0.2795790274124142,31.5570735,0,0
1684274038.0024347,32,0.2674925454124152,31.583744,0,0
1684274038.982331,32,0.25167256799981136,31.6176414,0,0
1684274039.968922,32,0.24984409012805853,31.6234874,0,0
1684274040.9640064,32,0.24359396402805683,31.6381587,0,0
1684274041.9342964,32,0.23642934855255193,31.6545276,0,0
1684274042.9284983,32,0.2443496138833962,31.6407756,0,0
1684274043.904995,32,0.21965210838339705,31.6920185,0,0
1684274044.8749168,32,0.22131575191853411,31.6904907,0,0
1684274045.8810058,32,0.21172353181853426,31.7114067,0,0
1684274046.8638787,32,0.20551979710827617,31.7254352,0,0
1684274047.8461583,32,0.20560314439603553,31.726881,0,0
1684274048.8293595,32,0.20109646154906657,31.737421,0,0
1684274049.8104813,32,0.20017554002280102,31.7407932,0,0
1684274050.7970665,32,0.202668591622801,31.7373828,0,0
1684274051.7874303,32,0.20091008431720025,31.7424221,0,0
1684274052.7760363,32,0.2081074351549381,31.7296237,0,0
1684274053.759855,32,0.2069320975643339,31.7335491,0,0
1684274054.7434652,32,0.21468899656433482,31.719717,0,0
1684274055.7188997,32,0.21916523619542877,31.7124347,0,0
1684274056.6941948,32,0.22247689910216434,31.7075119,0,0
1684274057.6758826,32,0.22928803314472163,31.6956863,0,0
