t,i,temp_desired,temp_tc
1682266882.613592,18,0,17.3589572
1682266883.607933,18,0,17.3618907
1682266884.5992792,18,0,17.3797512
1682266885.5886338,18,0,17.4097709
1682266886.5819802,18,0,17.4421558
1682266887.5663474,18,0,17.4620285
1682266888.5566993,18,0,17.491352
1682266889.5490847,18,0,17.5085182
1682266890.54538,18,0,17.5503273
1682266891.531742,18,0,17.5769233
1682266892.5251262,18,0,17.61417
1682266893.5174773,18,0,17.6367073
1682266894.509821,18,0,17.6659851
1682266895.5011275,18,0,17.7020797
1682266896.491481,18,0,17.7279891
1682266897.528703,18,0,17.7538223
1682266898.5669286,18,0,17.7905101
1682266899.5932193,18,0,17.8253555
1682266900.5825782,18,0,17.8613071
1682266901.5689409,18,0,17.8852996
1682266902.5782368,18,0,17.9129085
1682266903.6064517,18,0,17.9494819
1682266904.59086,18,0,17.9685268
1682266905.5782208,18,0,17.9929084
1682266906.565537,18,0.01750164000000083,18.033657
1682266907.5568857,18,0.03376696038998252,18.0636787
1682266908.5522249,18,0.05222858088608833,18.0967922
1682266909.5555425,18,0.072055174261945,18.1311168
1682266910.537916,18,0.08725863205411487,18.1554069
1682266911.5242763,18,0.11035335421387638,18.193962
1682266912.5186594,18,0.13020985305381422,18.2248172
1682266913.510009,18,0.15250049305381366,18.259037
1682266914.4983268,18,0.17885782639814352,18.2999458
1682266915.487681,18,0.19837523439814425,18.3259429
1682266916.4770315,18,0.22511200616804117,18.3650341
1682266917.4693797,18,0.2422555444564639,18.3841991
1682266918.462723,18,0.2654883064564645,18.4141006
1682266919.4520774,18,0.29412712568790567,18.4535274
1682266920.445422,18,0.3146284176879057,18.4755096
1682266921.4378107,18,0.3378209122677662,18.5021114
1682266922.4301548,18,0.36796140026776586,18.5407619
1682266923.4244545,18,0.39232195119638935,18.5671596
1682266924.4158037,18,0.4135049991963886,18.5860824
1682266925.4061532,18,0.43819344885963735,18.6113948
1682266926.4015331,18,0.4592019608596377,18.6282806
1682266927.3908877,18,0.47925038037945805,18.6430416
1682266928.3831935,18,0.5035488723794577,18.6650371
